,name,price,first name,last name,above_100
4567,Kathy Leblanc,159.2607525,Kathy,Leblanc,true
4568,Austin Andrade,114.8154241,Austin,Andrade,true
4569,William Floyd,212.1489194,William,Floyd,true
4570,Angela Hayden,167.2446172,Angela,Hayden,true
4571,Renee Hodges,283.6428367,Renee,Hodges,true
4572,Andrea Ray,156.3466331,Andrea,Ray,true
4573,Samantha Miller,151.4270331,Samantha,Miller,true
4574,Adrienne Tucker,231.040976,Adrienne,Tucker,true
4575,Johnny Lee,226.5812146,Johnny,Lee,true
4576,Jeffrey Walter,219.2037725,Jeffrey,Walter,true
4577,Anthony Rivera,163.0994582,Anthony,Rivera,true
4578,Mary Whitehead,31.39642351,Mary,Whitehead,false
4579,Robert Williams,51.21438032,Robert,Williams,false
4580,Judy Johnson,36.17274062,Judy,Johnson,false
4581,Janet Kelly,137.2369566,Janet,Kelly,true
4582,Angie Meyers,6.161600358,Angie,Meyers,false
4583,Sandra Lewis,282.6354371,Sandra,Lewis,true
4584,Kim Brady,284.9139773,Kim,Brady,true
4585,Sandra Houston,41.29672973,Sandra,Houston,false
4586,Kimberly Fox,237.7931575,Kimberly,Fox,true
4587,James Daniel,235.942155,James,Daniel,true
4588,Sandra Ortiz,14.37014646,Sandra,Ortiz,false
4589,Jason Perez,164.290097,Jason,Perez,true
4590,Nicole Perry,276.6350839,Nicole,Perry,true
4591,Jonathan Barnes,258.085263,Jonathan,Barnes,true
4592,Laura Sanford,98.85035771,Laura,Sanford,false
4593,Joseph Bryant,46.6432248,Joseph,Bryant,false
4594,Stephanie Thompson,6.110999884,Stephanie,Thompson,false
4595,Angela Smith,247.3096569,Angela,Smith,true
4596,Brenda Cummings,170.6480819,Brenda,Cummings,true
4597,Daniel Arnold,38.56789628,Daniel,Arnold,false
4598,Kristin Novak,240.9787014,Kristin,Novak,true
4599,Thomas Williams,28.59389716,Thomas,Williams,false
4600,Robert Briggs,146.1424526,Robert,Briggs,true
4601,Keith Craig,32.36689326,Keith,Craig,false
4602,Leslie Lambert,4.358674004,Leslie,Lambert,false
4603,Sergio Zuniga II,88.29732122,Sergio,Zuniga II,false
4604,Joy Aguilar,87.70920938,Joy,Aguilar,false
4605,Gerald White,25.86809775,Gerald,White,false
4606,Robert Velasquez,166.7415196,Robert,Velasquez,true
4607,Nicole Knight,253.5629254,Nicole,Knight,true
4608,Michael Garcia,77.592662,Michael,Garcia,false
4609,Tyler Aguilar,189.4240188,Tyler,Aguilar,true
4610,Jennifer Cox,214.0839914,Jennifer,Cox,true
4611,Patrick Craig,109.7774253,Patrick,Craig,true
4612,William Davis,230.6727985,William,Davis,true
4613,Jessica Silva,51.54011885,Jessica,Silva,false
4614,Lauren Orozco,148.4362435,Lauren,Orozco,true
4615,Destiny Johns,29.87592516,Destiny,Johns,false
4616,Kimberly Davis MD,191.0202039,Kimberly,Davis MD,true
4617,Andrea Collins,120.3592701,Andrea,Collins,true
4618,James Tate,243.2886173,James,Tate,true
4619,Kimberly Schneider,225.6211411,Kimberly,Schneider,true
4620,Jennifer Smith,238.5277597,Jennifer,Smith,true
4621,Jonathan Davis,99.92432545,Jonathan,Davis,false
4622,Michelle Ortega,4.451817194,Michelle,Ortega,false
4623,Stacey Walker,252.6549552,Stacey,Walker,true
4624,Robert Thomas,289.9493105,Robert,Thomas,true
4625,Adrian Cochran,240.25039,Adrian,Cochran,true
4626,Christian Mcintosh,282.4562436,Christian,Mcintosh,true
4627,Deanna Torres,168.74778,Deanna,Torres,true
4628,Lisa Lucero,102.0789344,Lisa,Lucero,true
4629,Nicole Francis,97.31872667,Nicole,Francis,false
4630,Deborah Miller,35.56153583,Deborah,Miller,false
4631,Karen Boyd,168.9221456,Karen,Boyd,true
4632,Danielle Johnson,294.5326349,Danielle,Johnson,true
4633,James Hawkins MD,283.3012103,James,Hawkins MD,true
4634,Sarah Chapman,244.2598125,Sarah,Chapman,true
4635,Suzanne Medina,44.77447505,Suzanne,Medina,false
4636,Jennifer Glass,38.76661087,Jennifer,Glass,false
4637,Stacy Willis,264.7533347,Stacy,Willis,true
4638,Anna Mendoza,136.9629346,Anna,Mendoza,true
4639,Danielle Cain,65.54956096,Danielle,Cain,false
4640,Carla Jones,48.46000784,Carla,Jones,false
4641,Jennifer Davis,72.76952456,Jennifer,Davis,false
4642,Matthew Diaz,82.23430227,Matthew,Diaz,false
4643,Julie Leon,244.6608187,Julie,Leon,true
4644,Evan Page,278.4663939,Evan,Page,true
4645,Matthew Valdez,258.0395733,Matthew,Valdez,true
4646,Jared Myers,219.0452775,Jared,Myers,true
4647,Jason Davis,115.0207405,Jason,Davis,true
4648,William Valdez,89.02384223,William,Valdez,false
4649,April Owen,50.42365048,April,Owen,false
4650,Mark Bridges,175.2377036,Mark,Bridges,true
4651,Mr. Andrew Rivera,135.4627468,Mr.,Andrew Rivera,true
4652,Scott Martinez,152.4120971,Scott,Martinez,true
4653,Christopher Lloyd,71.43232101,Christopher,Lloyd,false
4654,Denise York,254.7595758,Denise,York,true
4655,Susan Hartman,188.6905178,Susan,Hartman,true
4656,Tonya Reed,149.7223124,Tonya,Reed,true
4657,Michael Wilkinson,196.7378595,Michael,Wilkinson,true
4658,Richard Reyes,210.2281313,Richard,Reyes,true
4659,Mr. Evan Russell,149.7074898,Mr.,Evan Russell,true
4660,Evan Smith,37.52689329,Evan,Smith,false
4661,Victoria Jones,96.09334955,Victoria,Jones,false
4662,Cheryl Moore,141.8886656,Cheryl,Moore,true
4663,Joshua Pittman,178.5909217,Joshua,Pittman,true
4664,Mary Cooper,215.5755605,Mary,Cooper,true
4665,Jessica Delgado,278.9894291,Jessica,Delgado,true
4666,Brian Pearson,112.250635,Brian,Pearson,true
4667,Kathryn Lamb,159.2021671,Kathryn,Lamb,true
4668,Jordan Cruz,147.7997987,Jordan,Cruz,true
4669,Dr. Edward Brooks,17.23870373,Dr.,Edward Brooks,false
4670,Brent Castaneda,30.42960613,Brent,Castaneda,false
4671,Brenda Wright,144.7183283,Brenda,Wright,true
4672,Samuel Dyer,94.10988372,Samuel,Dyer,false
4673,Brian Bryant,18.27670854,Brian,Bryant,false
4674,Ms. Kimberly Wood,210.9966109,Ms.,Kimberly Wood,true
4675,Brittany Garcia DDS,81.57859097,Brittany,Garcia DDS,false
4676,Trevor Byrd,207.2588291,Trevor,Byrd,true
4677,Larry Herrera,148.8252998,Larry,Herrera,true
4678,Joseph Owens,177.455429,Joseph,Owens,true
4679,Gregory Peters,140.1640527,Gregory,Peters,true
4680,Miss Amber Burnett,282.1055449,Miss,Amber Burnett,true
4681,Jason Malone,23.1493309,Jason,Malone,false
4682,Jordan Pugh,159.5131842,Jordan,Pugh,true
4683,Daniel Welch,262.0282047,Daniel,Welch,true
4684,Tiffany Marquez,223.2442366,Tiffany,Marquez,true
4685,Christopher Smith,173.3854615,Christopher,Smith,true
4686,Johnathan Weeks,227.7443218,Johnathan,Weeks,true
4687,Jeffrey Thompson,221.7702864,Jeffrey,Thompson,true
4688,William Ward,163.6899432,William,Ward,true
4689,Kristin Bauer,230.8968261,Kristin,Bauer,true
4690,Maria Johnson,294.9102214,Maria,Johnson,true
4691,Carlos Adams,18.00927776,Carlos,Adams,false
4692,Matthew Salazar,210.4822699,Matthew,Salazar,true
4693,Colleen Garner,107.3953952,Colleen,Garner,true
4694,Nicole Miller,184.2601731,Nicole,Miller,true
4695,Nancy Frazier,55.78072503,Nancy,Frazier,false
4696,Martin Morris,121.6337335,Martin,Morris,true
4697,Robin Jones,84.96359616,Robin,Jones,false
4698,Natasha Martinez,49.64785747,Natasha,Martinez,false
4699,Jonathan Terrell,273.7167567,Jonathan,Terrell,true
4700,Jeffrey Marshall,134.0090933,Jeffrey,Marshall,true
4701,Kelly Smith DDS,188.9252981,Kelly,Smith DDS,true
4702,Heidi Vazquez,220.9176271,Heidi,Vazquez,true
4703,Charles Powell,144.2843231,Charles,Powell,true
4704,Sarah George,42.51649273,Sarah,George,false
4705,Erik Reynolds,58.76426575,Erik,Reynolds,false
4706,Jamie Barker,123.7311917,Jamie,Barker,true
4707,Samantha Jimenez,94.3726563,Samantha,Jimenez,false
4708,Lisa Crawford,211.0606039,Lisa,Crawford,true
4709,Andrew Carter,117.2739046,Andrew,Carter,true
4710,Suzanne Goodwin,1.609752661,Suzanne,Goodwin,false
4711,Amanda Navarro DVM,177.6832082,Amanda,Navarro DVM,true
4712,Michelle Jones,45.85617618,Michelle,Jones,false
4713,Leah Perez,178.3656625,Leah,Perez,true
4714,Brian Powell,273.510221,Brian,Powell,true
4715,Jeffrey Santos,180.3276511,Jeffrey,Santos,true
4716,Michael Holland,53.8008955,Michael,Holland,false
4717,Elizabeth Cardenas,236.0341015,Elizabeth,Cardenas,true
4718,Theodore Roberts,201.6899645,Theodore,Roberts,true
4719,Ms. Katrina Zamora,232.6531654,Ms.,Katrina Zamora,true
4720,Elizabeth Garcia,17.67269032,Elizabeth,Garcia,false
4721,Julie Johnson,201.41639,Julie,Johnson,true
4722,Shelby Jackson DDS,287.4389232,Shelby,Jackson DDS,true
4723,Krystal Boyle,270.8316252,Krystal,Boyle,true
4724,Laura Sandoval,161.3758954,Laura,Sandoval,true
4725,Garrett Clark,159.7777209,Garrett,Clark,true
4726,Jeremy Anderson,122.5691008,Jeremy,Anderson,true
4727,Mr. Charles Gonzalez,283.7296907,Mr.,Charles Gonzalez,true
4728,Christina Brown,45.04038062,Christina,Brown,false
4729,Madison Dunn,86.98702768,Madison,Dunn,false
4730,George Barry,218.9980742,George,Barry,true
4731,Nicholas Caldwell,107.3920712,Nicholas,Caldwell,true
4732,Dr. Michael Green,230.1101804,Dr.,Michael Green,true
4733,Brian Wyatt,87.79995808,Brian,Wyatt,false
4734,Jason Medina,265.7072421,Jason,Medina,true
4735,Ashley Solis,41.98196192,Ashley,Solis,false
4736,Sarah French,58.79671812,Sarah,French,false
4737,Stephanie White,94.11128367,Stephanie,White,false
4738,Ryan Garcia,287.7466467,Ryan,Garcia,true
4739,Joseph Bartlett,165.0313896,Joseph,Bartlett,true
4740,Joshua Miller,192.4250462,Joshua,Miller,true
4741,Cory Cummings,145.7002824,Cory,Cummings,true
4742,Megan Anderson,136.474184,Megan,Anderson,true
4743,Jennifer Nguyen,69.2104724,Jennifer,Nguyen,false
4744,Pamela Hughes,298.9159906,Pamela,Hughes,true
4745,Tiffany Scott,294.1060458,Tiffany,Scott,true
4746,Eric Williams,252.2482054,Eric,Williams,true
4747,Maurice Stewart,224.812074,Maurice,Stewart,true
4748,Michael Kelly,282.1057733,Michael,Kelly,true
4749,Bruce Smith,128.6859253,Bruce,Smith,true
4750,Elizabeth Conner,135.3973609,Elizabeth,Conner,true
4751,John Drake,70.89854013,John,Drake,false
4752,Bethany Acosta,52.07182274,Bethany,Acosta,false
4753,Stanley Conway,254.5111316,Stanley,Conway,true
4754,Christine Campbell,164.9157824,Christine,Campbell,true
4755,Carolyn Estrada,132.3358874,Carolyn,Estrada,true
4756,Michael Wilson,91.81086195,Michael,Wilson,false
4757,Elizabeth Cooper,132.6976545,Elizabeth,Cooper,true
4758,Tonya Moore,175.8939724,Tonya,Moore,true
4759,Alexandra Woods,270.8175454,Alexandra,Woods,true
4760,Heather Bonilla,6.574397982,Heather,Bonilla,false
4761,Yolanda Petty,227.6428642,Yolanda,Petty,true
4762,Matthew Wilson,159.9656876,Matthew,Wilson,true
4763,Justin Hamilton,156.8719273,Justin,Hamilton,true
4764,Jordan Brown,195.4517308,Jordan,Brown,true
4765,Sharon Hill,95.45118376,Sharon,Hill,false
4766,Michael Anderson,211.4603563,Michael,Anderson,true
4767,David Roberson,94.66308704,David,Roberson,false
4768,Jacob Burns,78.06882657,Jacob,Burns,false
4769,Lauren Guzman,176.3788258,Lauren,Guzman,true
4770,Joseph Davis,126.7781151,Joseph,Davis,true
4771,Kevin Pope,49.91414175,Kevin,Pope,false
4772,William Vargas,31.70748391,William,Vargas,false
4773,Daniel Garcia,133.3460152,Daniel,Garcia,true
4774,Timothy Evans,50.80808723,Timothy,Evans,false
4775,Brian Vega,266.2238881,Brian,Vega,true
4776,Jacob Mcdonald,284.0239352,Jacob,Mcdonald,true
4777,Kathleen Harris,298.51618,Kathleen,Harris,true
4778,Robert Mcconnell,241.378996,Robert,Mcconnell,true
4779,Julie Hall,154.4659446,Julie,Hall,true
4780,James Lopez,226.1920691,James,Lopez,true
4781,Tracy Williams,65.98125866,Tracy,Williams,false
4782,Gina Zimmerman,204.6175593,Gina,Zimmerman,true
4783,Emily Oneal,85.28995681,Emily,Oneal,false
4784,Sarah Hernandez,234.57377,Sarah,Hernandez,true
4785,David Jones,234.6206052,David,Jones,true
4786,Paula Hill,63.64909293,Paula,Hill,false
4787,David Morrow,287.9427754,David,Morrow,true
4788,Lisa White,111.7109976,Lisa,White,true
4789,James Patrick,222.9116022,James,Patrick,true
4790,Kirk Donaldson,201.9210361,Kirk,Donaldson,true
4791,Joshua Farrell,265.0339164,Joshua,Farrell,true
4792,Kathryn Parker,293.3834974,Kathryn,Parker,true
4793,Tracy Elliott,204.0464376,Tracy,Elliott,true
4794,Joshua Green,294.824541,Joshua,Green,true
4795,Tara Jones,204.0004606,Tara,Jones,true
4796,Sean Sullivan,7.92936954,Sean,Sullivan,false
4797,Jessica Castillo,269.014641,Jessica,Castillo,true
4798,Evan Pruitt,26.96204098,Evan,Pruitt,false
4799,Thomas Garza,8.704469199,Thomas,Garza,false
4800,Michael Harvey,200.6604955,Michael,Harvey,true
4801,Edward Ramos,67.66849871,Edward,Ramos,false
4802,Karen Shaw,206.0148582,Karen,Shaw,true
4803,Joanne Foster,253.6035532,Joanne,Foster,true
4804,Andrew Fisher,113.943932,Andrew,Fisher,true
4805,John Gonzales,68.4867515,John,Gonzales,false
4806,Christine Cohen,73.86255455,Christine,Cohen,false
4807,Grace Olson,110.7057211,Grace,Olson,true
4808,Daniel Gutierrez,226.1899733,Daniel,Gutierrez,true
4809,Sarah Joseph,231.1225551,Sarah,Joseph,true
4810,Jennifer Scott,248.7429234,Jennifer,Scott,true
4811,Stephen Little,170.0791058,Stephen,Little,true
4812,Matthew Garcia,129.7739902,Matthew,Garcia,true
4813,Abigail Fritz,59.49004263,Abigail,Fritz,false
4814,John Todd,232.4115026,John,Todd,true
4815,Martha Williams,28.71025876,Martha,Williams,false
4816,Kimberly Peters,104.8759394,Kimberly,Peters,true
4817,Robert Donaldson,202.5333881,Robert,Donaldson,true
4818,Matthew Smith,139.135674,Matthew,Smith,true
4819,Leslie Taylor,270.7874793,Leslie,Taylor,true
4820,Antonio Hancock,19.19014636,Antonio,Hancock,false
4821,Eric Williams,187.4451253,Eric,Williams,true
4822,Dr. Patricia Hall,212.1101366,Dr.,Patricia Hall,true
4823,Christian Lopez,288.0472358,Christian,Lopez,true
4824,Timothy Scott,188.6920146,Timothy,Scott,true
4825,Jessica James,121.2432051,Jessica,James,true
4826,Stephanie Sandoval,20.56755315,Stephanie,Sandoval,false
4827,George Williams,210.7316474,George,Williams,true
4828,Jessica Larsen,125.5411821,Jessica,Larsen,true
4829,Francisco Holland,210.5141761,Francisco,Holland,true
4830,Donna Morrow,12.40253227,Donna,Morrow,false
4831,Ashley Browning,190.6062609,Ashley,Browning,true
4832,Beth Rivera,204.1634681,Beth,Rivera,true
4833,Catherine Morris,187.0421179,Catherine,Morris,true
4834,Amy Smith,65.62676654,Amy,Smith,false
4835,Jennifer Jenkins,200.8817306,Jennifer,Jenkins,true
4836,William Serrano,18.99343957,William,Serrano,false
4837,Matthew Deleon,129.3721804,Matthew,Deleon,true
4838,Rhonda Marshall,67.36839823,Rhonda,Marshall,false
4839,Alexa Bond,143.645776,Alexa,Bond,true
4840,Sarah Soto,168.387144,Sarah,Soto,true
4841,Sean Harris,40.13603389,Sean,Harris,false
4842,Edward Smith,180.5029996,Edward,Smith,true
4843,Lori Allen,266.3114716,Lori,Allen,true
4844,Charles Kelly,182.3407682,Charles,Kelly,true
4845,Jerry Bennett,43.79849172,Jerry,Bennett,false
4846,Justin Beck,220.7640313,Justin,Beck,true
4847,Jonathan Villa,274.5707389,Jonathan,Villa,true
4848,Alexander Castro,168.7249764,Alexander,Castro,true
4849,Andrea Russell,29.06409425,Andrea,Russell,false
4850,Cindy Jackson,116.9406196,Cindy,Jackson,true
4851,Kristina Hogan,99.188991,Kristina,Hogan,false
4852,Kimberly Harris,156.3667941,Kimberly,Harris,true
4853,Melissa Le DVM,281.1517371,Melissa,Le DVM,true
4854,Scott Williams,297.9190465,Scott,Williams,true
4855,Thomas Thomas,262.0676977,Thomas,Thomas,true
4856,Dylan Hernandez,254.780715,Dylan,Hernandez,true
4857,Wendy Giles,127.3979528,Wendy,Giles,true
4858,John Vazquez,33.2126417,John,Vazquez,false
4859,Jessica Wilson,198.9510981,Jessica,Wilson,true
4860,Daniel Le,256.3616883,Daniel,Le,true
4861,John Torres,41.39498289,John,Torres,false
4862,James Hall,126.3019633,James,Hall,true
4863,Michele Jones,290.8146972,Michele,Jones,true
4864,Melissa Perez,87.34573823,Melissa,Perez,false
4865,Rachel Goodwin,243.209499,Rachel,Goodwin,true
4866,Kimberly Owens,233.2270628,Kimberly,Owens,true
4867,Omar Wilcox,89.1845712,Omar,Wilcox,false
4868,Tiffany Cannon,62.51442221,Tiffany,Cannon,false
4869,Matthew Snyder,236.3802426,Matthew,Snyder,true
4870,Morgan Malone,2.477439712,Morgan,Malone,false
4871,Ronald Mendez,261.9626586,Ronald,Mendez,true
4872,Brian Butler,112.7687731,Brian,Butler,true
4873,Rachel Rogers,51.44611646,Rachel,Rogers,false
4874,Kyle Murphy,206.797128,Kyle,Murphy,true
4875,John Adams,48.97508074,John,Adams,false
4876,Charles Walter,186.0999599,Charles,Walter,true
4877,Jessica Reid,210.7431031,Jessica,Reid,true
4878,Michelle Garcia,137.9256645,Michelle,Garcia,true
4879,Todd Brady,175.897456,Todd,Brady,true
4880,Carolyn Gomez,238.4859303,Carolyn,Gomez,true
4881,Matthew Bailey,63.08805582,Matthew,Bailey,false
4882,Matthew Davis,268.9752103,Matthew,Davis,true
4883,Tamara Smith,265.0371201,Tamara,Smith,true
4884,Jessica Whitaker,175.6567761,Jessica,Whitaker,true
4885,Lynn Kaufman,115.2979571,Lynn,Kaufman,true
4886,Kristin Edwards,211.5754007,Kristin,Edwards,true
4887,Eduardo Patrick,106.3690415,Eduardo,Patrick,true
4888,Matthew Duncan,295.4379083,Matthew,Duncan,true
4889,Marcia Ramos,265.6710722,Marcia,Ramos,true
4890,Jesse Chambers,171.1200321,Jesse,Chambers,true
4891,Paul Hill,182.0833205,Paul,Hill,true
4892,Kristen Kirk,125.5934315,Kristen,Kirk,true
4893,Gina Henderson,255.501087,Gina,Henderson,true
4894,Jesse Wright,122.4465186,Jesse,Wright,true
4895,Christina Gibbs,191.6803467,Christina,Gibbs,true
4896,Jacqueline Miller,127.7922285,Jacqueline,Miller,true
4897,Tracy Lopez,228.8716655,Tracy,Lopez,true
4898,Victoria Jones,27.69610846,Victoria,Jones,false
4899,Gabriel Rose,171.8601179,Gabriel,Rose,true
4900,Melanie Perry,80.12598845,Melanie,Perry,false
4901,Alison Valdez,298.9073462,Alison,Valdez,true
4902,Benjamin Coleman,266.783314,Benjamin,Coleman,true
4903,Alex Baker,287.0000288,Alex,Baker,true
4904,Peter Alexander,176.2909274,Peter,Alexander,true
4905,Katie Chang,1.783019817,Katie,Chang,false
4906,Victoria Stafford,88.31350124,Victoria,Stafford,false
4907,Tyler Lopez,22.31986493,Tyler,Lopez,false
4908,Heather Downs,299.877489,Heather,Downs,true
4909,Ruth Carrillo,160.3805194,Ruth,Carrillo,true
4910,Ronald Shaffer,268.0256152,Ronald,Shaffer,true
4911,Jacob Stephenson,32.66060701,Jacob,Stephenson,false
4912,Samantha Johnson,210.4675494,Samantha,Johnson,true
4913,Carlos Washington,91.08006463,Carlos,Washington,false
4914,Stephanie Burnett,288.4998907,Stephanie,Burnett,true
4915,Curtis Flynn,14.67965922,Curtis,Flynn,false
4916,Donna Hancock,209.0228644,Donna,Hancock,true
4917,Thomas Perez,257.7402496,Thomas,Perez,true
4918,Courtney Hudson,67.19182338,Courtney,Hudson,false
4919,Sheri Kline,134.5448284,Sheri,Kline,true
4920,Mr. Jeff Baker,114.3596912,Mr.,Jeff Baker,true
4921,Sylvia Sexton,47.3197378,Sylvia,Sexton,false
4922,David Jordan,157.1589914,David,Jordan,true
4923,Todd Ward,23.34203366,Todd,Ward,false
4924,William Powell,59.31805853,William,Powell,false
4925,Kenneth Martin,95.53949038,Kenneth,Martin,false
4926,Andrew Cox,11.08305501,Andrew,Cox,false
4927,Louis Blanchard,286.2335723,Louis,Blanchard,true
4928,Victoria Higgins,198.7231007,Victoria,Higgins,true
4929,Kaylee Berry,223.8689998,Kaylee,Berry,true
4930,Elizabeth Duncan,186.4520606,Elizabeth,Duncan,true
4931,Bryan Price,62.80149966,Bryan,Price,false
4932,Robert Johnson,58.5176062,Robert,Johnson,false
4933,Stephanie Molina,221.559314,Stephanie,Molina,true
4934,Justin Griffin,269.0507254,Justin,Griffin,true
4935,Jennifer Novak,119.6501969,Jennifer,Novak,true
4936,James Smith,264.7265039,James,Smith,true
4937,Lisa Meyers,36.24272506,Lisa,Meyers,false
4938,Gary Thompson,246.723622,Gary,Thompson,true
4939,Rachel Maxwell,16.23735266,Rachel,Maxwell,false
4940,Michael Warren,205.9732811,Michael,Warren,true
4941,Amanda Alexander,288.0402668,Amanda,Alexander,true
4942,Mr. Thomas Brown DDS,94.86295432,Mr.,Thomas Brown DDS,false
4943,Melissa Perez,8.902708367,Melissa,Perez,false
4944,Amy Johnson,113.435949,Amy,Johnson,true
4945,Devin Lewis,295.7543656,Devin,Lewis,true
4946,Jacob Hogan,293.0459997,Jacob,Hogan,true
4947,Zachary Russo,35.71760127,Zachary,Russo,false
4948,Shannon Thomas,43.06552432,Shannon,Thomas,false
